filename,utilization_pct,ipc_sys_user,ic_hit_pct,dc_hit_pct,l2_miss_pct,l3_miss_pct,l2_hit_from_ic_miss_pct,l2_hit_from_dc_miss_pct,l2_hit_from_hwpf_pct,total_mem_bw,total_mem_rdbw,total_mem_wrbw,ic_access,ic_miss,dc_access,l2_access,l2_access_from_ic_miss,l2_access_from_dc_miss,l2_access_from_hwpf,l2_miss,l2_hit_from_ic_miss_raw,l2_hit_from_dc_miss_raw,l2_hit_from_hwpf_raw
AMDS_IC_micro_perfomance__kmeans.csv,1.7683666666666666,0.3678333333333333,89.44953522170395,96.1508920481432,4.805601467517627,61.676166666666674,95.40586755525837,91.24619102086984,83.09136190518437,0.5009666666666667,0.29146666666666676,0.20716666666666664,393.4420666666667,41.50996666666666,477.7358,69.3961,48.65626666666667,18.388566666666666,5.260033333333333,3.3349,46.42093333333333,16.778866666666666,4.370633333333333
AMDS_IC_micro_perfomance__lr.csv,2.2049666666666665,0.37396666666666667,89.57118540170099,96.10430014747402,4.652547228173981,62.84846666666667,94.2477367561955,91.79795492775386,83.996281554415,0.4781,0.2739666666666667,0.20023333333333332,408.86589999999995,42.63986666666666,483.74619999999993,69.99176666666666,50.175033333333324,18.8453,5.091733333333333,3.2564,47.288833333333336,17.2996,4.276866666666667
AMDS_IC_micro_perfomance__lsvm.csv,2.1619333333333333,0.3737,89.56859598266426,96.02871451978763,4.713212233670417,63.013000000000005,94.89421815162957,91.92977217967324,84.38072214177149,0.4978,0.29363333333333336,0.20026666666666665,408.41993333333335,42.60393333333334,483.5277333333333,70.56263333333334,49.788000000000004,19.202266666666667,5.5704666666666665,3.3257666666666665,47.24593333333333,17.6526,4.700399999999999
AMDS_IC_micro_perfomance__nb.csv,2.579833333333333,0.48163333333333336,87.80360092288662,97.02575050477078,12.744577573024685,27.541700000000002,90.82524601466687,75.58510089281107,68.22877985179318,0.5705,0.35556666666666664,0.2181,355.5366333333333,43.36266666666666,521.1936666666667,68.25203333333333,51.053866666666664,15.501599999999998,4.0394,8.698433333333332,46.369800000000005,11.7169,2.7560333333333333
AMDS_IC_micro_perfomance__rf.csv,2.1386333333333334,0.3761666666666667,89.57785316177437,96.0658747760915,4.402833840166295,65.2582,94.95598155161504,92.12224197885554,85.02988797452214,0.4903333333333334,0.28583333333333333,0.20026666666666662,407.7199,42.49316666666667,483.66110000000003,70.31683333333334,49.623133333333335,19.02783333333333,5.3589,3.0959333333333334,47.120133333333335,17.528866666666666,4.556666666666667
AMDS_IC_micro_performance.csv,1.7006333333333332,0.30826666666666663,90.34643540663116,95.10310294307283,5.704255400882382,27.047033333333328,94.96415691705458,90.31390084306078,82.54128991208812,0.5880666666666667,0.3758333333333334,0.2102,437.70256666666666,42.2539,486.22763333333324,80.69823333333333,49.967800000000004,23.810066666666668,7.439266666666666,4.603233333333334,47.4515,21.503800000000002,6.140466666666666
AMDS_IC_micro_performance__adaboost.csv,1.5234999999999999,0.3024666666666666,90.3132868167892,95.69530432464683,4.386965676372339,48.47193333333333,98.49236823656871,90.0656033093507,86.02965266546364,0.5253333333333334,0.31866666666666665,0.2099,439.61420000000004,42.58416666666667,488.19246666666663,77.95213333333334,50.211200000000005,21.015199999999997,6.409766666666666,3.4197333333333337,49.45419999999999,18.927466666666668,5.5142999999999995
AMDS_IC_micro_performance__linear.csv,2.1204666666666663,0.37463333333333326,89.44723585468033,96.05364658847424,5.357982206600509,58.37340000000001,94.65690261285815,91.33263679471096,82.74887612310395,0.4981333333333333,0.2933,0.20066666666666663,410.77073333333334,43.34766666666666,483.44546666666673,70.63293333333333,50.20683333333333,19.078466666666667,5.3905666666666665,3.7844999999999995,47.524233333333335,17.424866666666667,4.460633333333334
