filename,Cycles,IPC,Instructions
IC_AMDS_ipc_performance_adaboost.csv,637256976989,2.107048937535881,1342731636302
IC_AMDS_ipc_performance_kmeans.csv,764530892401,2.015140590280986,1540637233801
IC_AMDS_ipc_performance_ksvm.csv,576457588902,3.5063575714546156,2021266431469
IC_AMDS_ipc_performance_linear.csv,547399459277,3.6736199603503943,2010937579885
IC_AMDS_ipc_performance_lr.csv,679945353721,2.695269366014346,1832635882448
IC_AMDS_ipc_performance_lsvm.csv,690093626926,2.6207830895313253,1808585707641
IC_AMDS_ipc_performance_nb.csv,434461180356,3.188323088628901,1385202612442
IC_AMDS_ipc_performance_rf.csv,696860139793,2.7142608533325667,1891460197688
