filename,Read_Bandwidth_GBs,Total_Bandwidth_GBs,Write_Bandwidth_GBs
IC_AMDS_bandwidth_performance_adaboost.csv,1.5075513275464376,1.6559131809075673,0.14836185336112975
IC_AMDS_bandwidth_performance_kmeans.csv,0.47746645629405976,0.592928808927536,0.11546235263347626
IC_AMDS_bandwidth_performance_ksvm.csv,0.9435896656910578,1.040414903362592,0.09682523767153423
IC_AMDS_bandwidth_performance_linear.csv,8.467062676151594,9.233723713954289,0.7666610378026962
IC_AMDS_bandwidth_performance_lr.csv,1.5952157978216808,1.6746312189102173,0.07941542108853658
IC_AMDS_bandwidth_performance_lsvm.csv,0.31333888312180835,0.4308893539508184,0.11755047082901
IC_AMDS_bandwidth_performance_nb.csv,2.846898166735967,4.1674961862961455,1.320598019560178
IC_AMDS_bandwidth_performance_rf.csv,1.7518763546148937,2.230631871819496,0.4787555172046026
