# started on Wed Oct 29 14:29:09 2025

170262828018,,cpu_atom/branch-instructions/,28183239142,13.00,,
123315179517,,cpu_core/branch-instructions/,178467356112,86.00,,
17340531,,cpu_atom/branch-misses/,28183239142,13.00,0.01,of all branches
114466925,,cpu_core/branch-misses/,178467356112,86.00,0.09,of all branches
