# started on Wed Oct 29 14:15:45 2025

162192563519,,cpu_atom/branch-instructions/,93134355740,35.00,,
217994233261,,cpu_core/branch-instructions/,165825419731,64.00,,
42617763,,cpu_atom/branch-misses/,93134355740,35.00,0.03,of all branches
118724925,,cpu_core/branch-misses/,165825419731,64.00,0.05,of all branches
