# started on Wed Oct 29 13:59:18 2025

314099610292,,cpu_atom/branch-instructions/,60621495781,18.00,,
238389551598,,cpu_core/branch-instructions/,274832687073,81.00,,
191705370,,cpu_atom/branch-misses/,60621495781,18.00,0.06,of all branches
2959572191,,cpu_core/branch-misses/,274832687073,81.00,1.24,of all branches
