filename,DC_Hit_Percentage,DC_Miss_Percentage,IC_Hit_Percentage,IC_Miss_Percentage,L2_Hit_Percentage,L2_Miss_Percentage,L2_Miss_Rate_from_DC_Miss,L2_Miss_Rate_from_IC_Miss,L3_Hit_Percentage,L3_Miss_Percentage
IC_IS_micro_performance_adaboost.csv,99.7642552657601,0.23574473423990477,99.99553449924518,0.004465500754819524,57.17215417080914,42.82784582919086,4.138530282998416,49.258517482757334,47.928326735418395,52.071673264581605
IC_IS_micro_performance_kmeans.csv,99.97432173889348,0.025678261106527125,99.97412078660625,0.02587921339375701,90.50298194234487,9.497018057655126,6.707742529174163,2.5358139963644786,44.41645698658985,55.58354301341015
IC_IS_micro_performance_ksvm.csv,99.78011638860625,0.21988361139375318,99.97029289691773,0.02970710308227405,94.66223522556847,5.337764774431539,8.077486736150863,17.444949887859796,20.117401727909495,79.8825982720905
IC_IS_micro_performance_linear.csv,99.70225452505072,0.2977454749492774,99.99044513669286,0.009554863307144144,49.98687110494432,50.01312889505568,2.492127337370762,154.70726902101103,46.697992079421546,53.302007920578454
IC_IS_micro_performance_lr.csv,99.4512456039632,0.5487543960367943,99.99141524386647,0.008584756133533811,79.93769671122544,20.062303288774565,9.180320891373322,26.832171102250925,13.473826291380774,86.52617370861923
IC_IS_micro_performance_lsvm.csv,99.42209575256778,0.5779042474322095,99.99521568565362,0.004784314346380559,81.93020599343052,18.069794006569488,7.202214735905367,42.24342634017402,14.23746859871234,85.76253140128766
IC_IS_micro_performance_nb.csv,99.75717775405626,0.24282224594374346,99.82319298306724,0.17680701693275483,57.44150067816406,42.55849932183594,12.893510753833334,54.08608206623676,79.85210970117785,20.14789029882214
IC_IS_micro_performance_rf.csv,99.88648327952257,0.11351672047743133,99.98212290863655,0.017877091363445296,45.95044338787764,54.04955661212236,7.433950437199287,39.732992070722965,58.04884536094807,41.95115463905193
