filename,Cycles,IPC,Instructions
IC_IS_ipc_performance_adaboost.csv,633348070948,2.003031372070221,1268616055549
IC_IS_ipc_performance_kmeans.csv,658629379474,1.9849628830664834,1307354871953
IC_IS_ipc_performance_ksvm.csv,620470032583,3.6041949171716876,2236294937693
IC_IS_ipc_performance_linear.csv,514607353839,3.7070329985117785,1907666441958
IC_IS_ipc_performance_lr.csv,614397088931,2.239810096967349,1376132803335
IC_IS_ipc_performance_lsvm.csv,666406773321,2.6375490347835147,1757680541746
IC_IS_ipc_performance_nb.csv,362379422553,3.2318335033764587,1171149958741
IC_IS_ipc_performance_rf.csv,619973952611,2.751209046358469,1705677946930
