filename,Read_Bandwidth_GBs,Total_Bandwidth_GBs,Write_Bandwidth_GBs
IC_IS_bandwidth_performance_adaboost.csv,1.1422079143921535,1.257066641052564,0.11485872666041057
IC_IS_bandwidth_performance_kmeans.csv,0.2648774719238281,0.3406894417603811,0.07581196983655293
IC_IS_bandwidth_performance_ksvm.csv,1.9225159682830175,2.0057459831237794,0.08323001484076183
IC_IS_bandwidth_performance_linear.csv,7.947810393373172,8.640853913625081,0.6930435202519099
IC_IS_bandwidth_performance_lr.csv,1.352674399614334,1.3988821464776993,0.04620774686336517
IC_IS_bandwidth_performance_lsvm.csv,1.45411903043588,1.556822854479154,0.10270382404327393
IC_IS_bandwidth_performance_nb.csv,2.166943420767784,3.280500603119532,1.113557182351748
IC_IS_bandwidth_performance_rf.csv,1.6662363574902217,2.1638794293006263,0.49764307181040446
