# started on Sat Oct 25 18:08:37 2025

18890348400,,amd_umc/umc_cas_cmd.rd/,199890121677,66.00,,
234366911,,amd_umc/umc_cas_cmd.wr/,199889450542,66.00,,
19126187123,,amd_umc/umc_cas_cmd.all/,199891404363,66.00,,
