AMDuProfPcm Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processor Name:,AMD EPYC 7473X 24-Core Processor               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System:,Family(0x19) Model(0x1) Stepping(0x2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operating System:,Linux 6.8.0-84-generic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Sockets :,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Core Complexes(CCX) :,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Cores :,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Threads :,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMT Enabled in HW:,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMT Enabled by OS :,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU Topology:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Socket, CCX, Core(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.66,50.7,0.03,99.76,0.24,3744.37,0.31,0.31,1.16,3.26,3.27,0.86,0.93,0,224.48,28.66,0,0,0.09,0.6,445.46,41.78,486.16,81.89,51.78,24.65,7.32,4.87,1.27,2.37,1.23,74.77,47.88,20.76,6.09,13312013,3011670,22.62,970.9,0.59,0.38,0.21
1.7,50.63,0.97,99.34,0.66,3743.12,0.3,0.3,0.1,3.37,3.33,9.58,0.93,0,222.33,29.96,0,0,0.1,0.6,445.57,43.21,492.64,79.32,52.66,25.07,7.92,5.58,0.78,2.69,2.1,76.62,49.01,21.75,5.81,12354597,2968498,24.03,974.49,0.57,0.36,0.21
1.68,50.26,0.99,99.19,0.81,3742.68,0.31,0.31,0.13,3.27,3.23,7.78,0.95,0,220.77,30.35,0,0,0.1,0.59,428.61,41.24,486.63,79.01,51.63,23.27,7.18,5.48,1.17,3.03,1.29,76.64,49,21.7,5.89,12012959,3084423,25.68,963.8,0.56,0.35,0.21
1.68,51.14,0,100,0,3742.81,0.3,0.3,0,3.34,3.34,0,0.93,0,222.51,29.91,0,0,0.1,0.6,447.63,42.62,492.59,79.05,51.84,23.4,6.7,2.36,0.28,1.14,0.93,77.4,49.81,21.77,5.78,12403666,3324951,26.81,963.23,0.57,0.36,0.21
1.7,49.6,2.57,92.76,7.24,3734.14,0.31,0.31,0.46,3.18,3.25,2.16,1,0,220.62,30.3,0,0,0.1,0.6,442.05,42.23,489.81,82.58,52.55,24.51,7.96,11.15,1.33,8.31,1.51,75.02,46.73,21.8,6.45,12331897,3096158,25.11,929.27,0.57,0.36,0.21
1.69,50.15,1.52,98.55,1.45,3741.58,0.3,0.31,0.15,3.3,3.26,6.67,0.95,0,220.89,30.21,0,0,0.1,0.6,449.42,42.95,493.57,81,51.42,23.47,6.91,2.92,0.49,1.53,0.89,77.11,49.31,21.74,6.01,11918273,3275820,27.49,920.39,0.57,0.36,0.21
1.65,50.3,0.02,99.97,0.03,3744.23,0.31,0.31,0.26,3.25,3.25,3.84,0.92,0,220.63,30.34,0,0,0.09,0.6,448.53,42.46,491.16,87.98,51.36,27.62,9.75,9.58,1.47,6.29,1.81,78.62,48.42,22.23,7.93,13865460,3427539,24.72,910.81,0.6,0.39,0.21
1.77,49.66,4.17,96.79,3.21,3742.95,0.29,0.3,0.12,3.51,3.34,8.48,0.98,0,221.79,29.55,0,0,0.09,0.58,441.86,40.31,478.61,86.8,50.82,27.74,9.57,11.35,2.09,7.54,1.73,76.46,47.6,20.98,7.84,18618986,3822509,20.53,898.72,0.63,0.42,0.21
1.73,50.89,1.74,98.08,1.92,3741.55,0.3,0.3,0.17,3.38,3.33,5.83,0.97,0,221.1,30.21,0,0,0.09,0.6,442.45,40.45,491.13,81.84,51.67,23.74,8.84,3.53,0.49,1.32,1.71,78.59,49.55,21.86,7.13,12275852,3158164,25.73,941.16,0.58,0.36,0.21
1.7,50.15,1.75,98.68,1.32,3744,0.3,0.3,0.12,3.38,3.31,8.61,0.94,0,222.41,29.77,0,0,0.09,0.58,420.38,39.85,475.4,83.47,51.84,24.19,7.98,3.63,0.76,1.35,1.52,77.86,49.69,21.65,6.46,12488911,3353239,26.85,915.91,0.59,0.38,0.21
1.74,49.92,2.8,97.75,2.25,3742.8,0.29,0.3,0.12,3.42,3.31,8.07,0.96,0,225.17,28.46,0,0,0.1,0.6,438.18,41.64,488.89,89.34,48.32,34.76,10.45,16.51,1.37,13.19,1.94,77.24,46.18,22.51,8.51,18768661,3210551,17.11,903.86,0.58,0.37,0.21
1.76,51.62,2.41,94.27,5.73,3733.43,0.35,0.35,0.45,2.84,2.88,2.21,1.2,0,222.43,29.81,0,0,0.09,0.54,392.11,34.26,456.26,72.34,50.49,22.64,6.94,4.08,1.17,1.78,1.14,75.35,48.74,20.77,5.8,11978117,3290368,27.47,928.49,0.6,0.39,0.21
1.68,50.05,1.13,99.03,0.97,3744.07,0.3,0.31,0.13,3.3,3.26,7.49,0.94,0,222.38,29.89,0,0,0.1,0.6,441.97,42.43,489.61,89.88,51.68,28.59,9.98,8.41,0.99,5.46,1.96,79.03,48.92,22.05,8.02,15873650,3296314,20.77,881.14,0.58,0.36,0.21
1.75,50.04,3.18,97.02,2.98,3742.83,0.29,0.3,0.14,3.47,3.36,6.95,0.97,0,222.84,29.8,0,0,0.09,0.6,439.69,41.68,489.09,82.82,51.36,27.96,7.54,6.34,2.38,2.81,1.15,75.99,48.52,21.03,6.39,15439747,3546046,22.97,920.73,0.59,0.38,0.21
1.66,50.52,0.06,99.43,0.57,3743.81,0.31,0.31,1.4,3.25,3.26,0.71,0.93,0,220.4,30.19,0,0,0.1,0.6,451.09,43.85,491.59,84.41,52.68,24.77,8.38,5.81,2.06,2.29,1.46,76.9,49.49,20.45,6.91,12096839,3258125,26.93,898.8,0.57,0.36,0.21
1.74,50.77,2.09,98.63,1.37,3741.86,0.33,0.34,0.12,3,2.92,8.65,1.1,0,222.24,29.66,0,0,0.09,0.6,444.43,41.9,489.44,85.54,51.12,24.51,9.02,7.63,1.25,4.96,1.42,77.94,48.63,21.67,7.6,15166552,3194108,21.06,912.52,0.59,0.38,0.21
1.7,49.66,2.12,98.22,1.78,3743.78,0.3,0.31,0.13,3.35,3.27,7.74,0.94,0,222.91,29.6,0,0,0.09,0.58,426.93,38.22,466.41,85.93,50.96,27.42,9.07,10.18,2.15,6.48,1.55,78.13,48.79,21.78,7.51,13287322,3307218,24.89,952.57,0.59,0.38,0.21
1.7,51.65,0.18,99.5,0.5,3743.1,0.3,0.3,0.43,3.33,3.34,2.34,0.95,0,220.68,30.38,0,0,0.1,0.6,450.86,44.8,493.18,80.22,51.33,24.87,7.11,4.65,1.97,1.57,1.11,76.96,49.33,21.58,6,11741940,3346510,28.5,972.46,0.61,0.4,0.21
1.71,50.08,1.99,97.91,2.09,3742.2,0.3,0.31,0.16,3.34,3.28,6.1,0.96,0,226.52,28.01,0,0,0.1,0.6,438.61,42.24,488.23,87.85,48.49,29.11,9.87,8.4,1.43,5.08,1.9,78.95,49.18,21.77,7.97,15947710,3255164,20.41,951.16,0.6,0.38,0.21
1.74,48.62,4.4,91.47,8.53,3742.19,0.31,0.31,0.32,3.25,3.26,3.16,1.02,0,224.96,29.25,0,0,0.1,0.6,444.63,43.86,490.25,89.2,52.74,25.33,10.39,9.01,1.19,5.54,2.28,76.29,47.02,21.12,8.11,16476401,3190379,19.36,989.04,0.58,0.37,0.21
1.73,49.78,3.12,94.39,5.61,3742.02,0.3,0.3,0.29,3.3,3.29,3.47,1,0,220.82,30.38,0,0,0.09,0.57,418.39,37.67,455.59,89.61,51.67,23.71,10.06,4.74,1.33,1.54,1.87,78.55,49.32,21,8.19,13092497,3046115,23.27,993.15,0.58,0.37,0.21
1.68,50.71,0.5,99.48,0.52,3744.58,0.3,0.3,0.16,3.32,3.31,6.23,0.93,0,220.77,29.03,0,0,0.09,0.6,443.82,41.61,490.53,83.4,51.89,25.3,8.26,9.3,0.6,7.22,1.48,68.83,41.88,20.13,6.78,12776925,3184842,24.93,998.89,0.61,0.4,0.21
1.67,50.57,0.45,99.7,0.3,3743.63,0.3,0.3,0.1,3.32,3.3,9.87,0.92,0,220.74,30.36,0,0,0.09,0.57,416.39,39.16,481.01,81.42,51.25,26.43,7.04,4.9,0.83,2.92,1.15,77.39,49.7,21.76,5.89,13069539,3119739,23.87,977.29,0.6,0.39,0.21
1.72,51.03,1.19,98.56,1.44,3744.83,0.29,0.29,0.18,3.44,3.41,5.46,0.94,0,220.62,30.13,0,0,0.1,0.6,449.54,42.83,492.5,77.26,47.91,26.82,13.21,6.41,0.91,1.41,4.09,80.32,49.6,21.56,9.11,13229428,3556011,26.88,962.9,0.59,0.37,0.21
1.72,51.85,0.52,99.16,0.84,3742.72,0.3,0.3,0.25,3.35,3.35,3.97,0.96,0,220.87,30.45,0,0,0.1,0.61,454.58,43.86,492.32,85.79,52.57,29.14,8.95,7.55,0.81,5.17,1.57,78.69,49.06,22.21,7.38,13122061,3170157,24.16,998.8,0.59,0.38,0.21
1.74,51.54,1.76,95.48,4.52,3740.98,0.37,0.37,0.51,2.69,2.72,1.96,1.24,0,240.16,27.33,0,0,0.09,0.54,395.16,34.92,437.94,81.91,52.14,23.32,7.29,6.27,0.94,4.29,1.04,76.59,49.14,21.16,6.25,15294593,3280732,21.45,915.27,0.62,0.41,0.21
1.71,49.32,2.9,97.63,2.37,3743.49,0.3,0.31,0.13,3.38,3.27,7.9,0.95,0,222.59,28.8,0,0,0.1,0.6,441.38,42.19,489.35,91.35,51.99,26.22,11.1,11.24,1.93,7.18,2.13,72.05,43.23,19.81,8.97,13819156,2961919,21.43,1037.28,0.55,0.34,0.21
1.7,50.33,1.36,98.77,1.23,3744.62,0.3,0.3,0.14,3.34,3.29,7.14,0.95,0,226.8,29.09,0,0,0.1,0.61,450.96,43.48,492.31,84.37,44.19,28.76,7.74,5.87,1.22,3.28,1.37,75.21,48.07,20.73,6.37,16666164,3351357,20.11,1030.91,0.59,0.38,0.21
1.67,50.2,0.91,98.85,1.15,3742.79,0.3,0.3,0.19,3.3,3.28,5.13,0.93,0,220.86,28.83,0,0,0.09,0.6,449.93,42.08,492.03,84.66,52.47,25.17,8.59,7.65,1.68,4.52,1.45,77.07,48.86,21.03,7.14,12668116,3216470,25.39,984.75,0.59,0.38,0.21
1.67,50.56,0.48,99.49,0.51,3744.09,0.3,0.31,0.16,3.29,3.28,6.06,0.93,0,221.25,29.71,0,0,0.1,0.61,450.69,44.53,492.09,82.52,50.16,27.23,7.83,6.57,2.32,3,1.26,77.76,49.45,21.69,6.57,14662697,3177698,21.67,993.56,0.61,0.4,0.21
1.67,50.2,0.08,99.97,0.03,3746.62,0.31,0.31,0.06,3.28,3.27,16.16,0.92,0,221.68,29.41,0,0,0.1,0.6,433.58,44.55,490.13,85.52,51.41,28.2,8.96,5.74,1.03,3.15,1.55,75.37,47.02,20.89,7.41,12804334,3301021,25.78,961.55,0.56,0.35,0.21
1.68,50.27,0.97,99.12,0.88,3743.65,0.3,0.31,0.14,3.31,3.27,7.1,0.93,0,220.65,30.34,0,0,0.1,0.6,449.02,42.7,491.83,84.58,48.65,24.15,8.64,4.37,0.76,2.21,1.4,77.46,48.78,21.4,7.24,13010288,3357520,25.81,961.58,0.62,0.41,0.21
1.66,50.51,0.27,99.54,0.46,3743.47,0.31,0.31,0.27,3.26,3.26,3.76,0.93,0,219.73,28.71,0,0,0.1,0.6,447.16,45.88,489.84,81.2,52.78,23.56,7.03,4.49,1.07,2.43,1,75.89,48.83,20.99,6.03,12481072,3394803,27.2,954.7,0.56,0.35,0.21
1.72,51.14,1.2,98.82,1.18,3742.33,0.32,0.33,0.17,3.09,3.05,6,1.05,0,222.02,29.98,0,0,0.1,0.61,455.85,46.5,492.49,80.45,50.25,25.52,7.94,6.71,0.87,4.01,1.84,77.26,49.02,22.09,6.11,13027938,3370279,25.87,990.37,0.57,0.36,0.21
1.66,50.94,0,100,0,3742.91,0.31,0.31,0.02,3.28,3.28,58.01,0.93,0,221.84,30.04,0,0,0.1,0.6,444.96,42.61,490.83,81.89,51.68,27.07,8.18,3.81,1.05,1.35,1.4,78.12,49.59,21.71,6.78,13611508,3150895,23.15,1001.29,0.58,0.37,0.21
1.71,50.61,1.13,98.98,1.02,3744.76,0.29,0.3,0.14,3.39,3.35,7.21,0.94,0,220.79,30.37,0,0,0.1,0.6,449.37,43.32,492.47,81.54,44.1,25.69,7.04,3.32,0.88,1.46,0.99,75.89,48.94,20.85,6.05,12472247,3062447,24.55,976,0.61,0.4,0.21
1.68,49.78,1.52,98.47,1.53,3743.63,0.3,0.31,0.16,3.31,3.26,6.38,0.94,0,221.24,30.19,0,0,0.09,0.6,439.17,41.56,489.58,78.65,52.91,25.92,7.68,3.91,1.2,1.38,1.33,78.06,49.79,21.87,6.35,12001665,3040420,25.33,991.78,0.55,0.34,0.21
1.73,52.28,0.47,99.39,0.61,3744.65,0.33,0.34,0.23,2.99,2.98,4.41,1.1,0,220.76,29.52,0,0,0.1,0.6,448.87,43.58,492.98,68.75,51.84,23.37,6.35,4.44,1.82,1.46,1.17,76.4,49.62,21.56,5.18,11789922,3305950,28.04,973.98,0.62,0.41,0.21
1.68,50.26,1.02,97.85,2.15,3744.43,0.31,0.31,0.33,3.25,3.25,3.01,0.95,0,220.77,30.37,0,0,0.09,0.57,416.31,36.93,456.45,79.67,51.73,24.41,7.31,4.98,1.34,2.5,1.14,72.93,46.15,20.56,6.17,12984359,3163198,24.36,973,0.57,0.36,0.21
1.73,49.83,3.02,97.03,2.97,3742.44,0.29,0.3,0.15,3.39,3.3,6.53,0.97,0,217.55,28.23,0,0,0.1,0.61,452.3,45.51,494.41,82.12,52.17,23.18,8.16,6.33,1.41,3.43,1.49,75.59,48.15,20.74,6.66,14957922,3446254,23.04,972.4,0.58,0.37,0.21
1.67,50.1,1.16,97.37,2.63,3742.7,0.31,0.31,0.36,3.25,3.26,2.8,0.95,0,220.32,30.25,0,0,0.09,0.6,441.33,41.85,489.82,83.7,52.07,23.45,8.04,3.08,0.53,1.17,1.37,77.79,49.32,21.75,6.67,12556585,3083084,24.55,969.76,0.57,0.36,0.21
1.66,49.88,0.64,99.53,0.47,3744.2,0.31,0.31,0.11,3.27,3.24,8.83,0.93,0,220.79,29.84,0,0,0.09,0.6,448.38,42.51,492.38,81.38,52.28,26.51,7.3,5.91,1.88,2.94,1.08,75.36,47.9,21.19,6.22,11704523,3029945,25.89,931.96,0.6,0.39,0.21
1.72,50.17,2.04,97.55,2.45,3742.31,0.3,0.3,0.19,3.35,3.3,5.32,0.96,0,220.63,30.05,0,0,0.09,0.57,416.45,36.28,455.95,85.04,51,27.53,10.87,4.88,0.63,1.24,3.01,78.84,49.2,21.74,7.86,13573487,3308378,24.37,966.73,0.56,0.35,0.21
1.72,51.55,0.71,99.09,0.91,3742.47,0.33,0.34,0.22,2.99,2.98,4.46,1.08,0,220.63,30.38,0,0,0.09,0.6,445.69,42.33,491.35,77.19,51.2,24.39,7.82,8.09,3.05,3.49,1.55,65.11,39.05,19.76,6.27,13540133,3609343,26.66,951.53,0.57,0.36,0.21
1.68,49.37,1.45,98.68,1.32,3746.95,0.31,0.31,0.14,3.28,3.23,7.06,0.94,0,221.89,29.69,0,0,0.1,0.6,439.38,43.95,492.18,81.52,53.09,23.6,7.29,3.37,0.8,1.55,1.03,76.96,48.94,21.71,6.27,13136479,3102176,23.61,953.58,0.57,0.36,0.21
1.73,49.11,3.07,95.76,4.24,3743.4,0.3,0.31,0.22,3.33,3.28,4.62,0.97,0,223.21,29.65,0,0,0.1,0.6,439.2,41.93,488.38,80.37,51.63,24.35,6.66,5.13,1.36,2.99,0.78,71.7,45.62,20.17,5.87,14082926,3108050,22.07,971.52,0.6,0.39,0.21
1.67,50.71,0.15,99.77,0.23,3744.13,0.31,0.31,0.24,3.27,3.26,4.16,0.93,0,217.9,28.34,0,0,0.1,0.6,446.16,45.33,489.69,86.82,52.65,24.61,9.66,7.32,0.89,4.68,1.75,77.81,48.21,21.65,7.91,14239155,3400346,23.88,912.81,0.56,0.35,0.21
2.07,46.48,13.54,81.81,18.19,3740.75,0.3,0.31,0.24,3.38,3.2,4.19,1.32,0,222.3,27.53,0,0,0.09,0.6,441.66,41.9,490.39,79.45,50.82,23.44,6.63,3.17,0.88,1.4,0.89,76.51,49.04,21.68,5.73,11520279,3267080,28.36,1042.99,0.77,0.56,0.21
1.69,49.67,1.65,98.65,1.35,3743.67,0.3,0.31,0.13,3.29,3.22,7.81,0.95,0,220.17,30.07,0,0,0.09,0.56,414.47,37.16,455.72,84.26,51.68,24.97,8.53,6.52,1.59,3.52,1.4,78.21,49.27,21.78,7.12,12936126,3084852,23.85,977.67,0.56,0.34,0.21
1.67,50.25,0.75,99.41,0.59,3743.01,0.3,0.31,0.12,3.29,3.26,8.21,0.93,0,220.84,30.28,0,0,0.1,0.6,446.14,42.82,491.32,79.03,44.62,27.57,7.16,6.74,2.96,2.45,1.33,73.55,46.98,20.7,5.83,13188936,3149363,23.88,942.07,0.6,0.39,0.21
1.69,50.27,1,96.41,3.59,3743.7,0.31,0.3,0.57,3.24,3.3,1.75,0.96,0,220.79,30.45,0,0,0.1,0.6,448.84,42.68,492.33,79.04,49.5,22.94,6.9,6.52,1.36,4.19,0.96,76.45,48.71,21.75,5.94,13951205,3369153,24.15,906.11,0.57,0.36,0.21
1.69,50.71,0.49,99.49,0.51,3738.34,0.3,0.3,0.16,3.32,3.3,6.15,0.93,0,221.18,30.04,0,0,0.1,0.61,452.94,46.14,492.26,85.52,51.34,22.99,8.67,5.66,1.8,2.17,1.69,75.16,47.43,20.7,6.98,13424903,3251420,24.22,950.45,0.58,0.37,0.21
