AMDuProfPcm Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processor Name:,AMD EPYC 7473X 24-Core Processor               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System:,Family(0x19) Model(0x1) Stepping(0x2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operating System:,Linux 6.8.0-84-generic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Sockets :,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Core Complexes(CCX) :,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Cores :,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Threads :,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMT Enabled in HW:,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMT Enabled by OS :,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU Topology:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Socket, CCX, Core(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.69,50.33,1.64,94.64,5.36,3744.3,0.32,0.31,0.54,3.15,3.22,1.85,1,0,220.7,30.4,0,0,0.09,0.6,447.8,42.31,492.41,80.46,50.89,23.48,8.71,4.18,0.61,1.83,1.74,77.62,48.99,21.62,6.97,13414915,3115046,23.22,928.15,0.56,0.34,0.21
1.69,51.59,0.24,99.82,0.18,3743.8,0.33,0.33,0.12,3.06,3.05,8.24,1.03,0,221.62,30.14,0,0,0.1,0.59,416.56,40.87,487.19,84.78,50.72,25.09,8.06,6.17,1.46,3.27,1.45,73.8,46.42,20.73,6.61,14216913,3477596,24.46,908.8,0.58,0.37,0.21
1.73,49.01,4.06,96.55,3.45,3744.18,0.3,0.31,0.13,3.34,3.2,7.42,0.99,0,224.16,29.45,0,0,0.09,0.56,408.45,36.41,453.37,92.28,49.11,32.52,11.99,12.16,1.29,8.41,2.46,77.1,46.14,21.39,9.53,21197754,3467069,16.36,901.9,0.55,0.35,0.21
1.65,50.31,0.39,99.78,0.22,3745.7,0.31,0.31,0.09,3.27,3.25,11.31,0.92,0,220.68,30.39,0,0,0.09,0.6,450.47,42.53,492.6,80.15,51.14,23.62,7.38,5.71,1.56,2.89,1.25,76.96,49.15,21.63,6.13,13894365,3524484,25.37,899.97,0.56,0.35,0.21
1.67,50.3,0.71,95.44,4.56,3749.46,0.32,0.31,1.04,3.14,3.25,0.96,0.98,0,221.16,30.22,0,0,0.11,0.6,438.9,46.18,492.44,80.08,50.68,23.7,8.75,5.77,1.06,2.17,2.54,77.47,49.45,21.76,6.21,12694794,3274871,25.8,902.53,0.55,0.35,0.21
1.66,49.59,1.44,98.88,1.12,3742.93,0.31,0.31,0.12,3.28,3.22,8.25,0.93,0,220.8,30.3,0,0,0.1,0.59,424.19,40.5,481.04,84.95,51.19,23.29,8.97,4.25,1.13,1.59,1.54,74.11,46.34,20.3,7.43,12645103,3591324,28.4,921.98,0.59,0.38,0.21
1.65,50.49,0.38,99.74,0.26,3744.67,0.31,0.31,0.1,3.27,3.26,9.56,0.92,0,223.46,29.76,0,0,0.1,0.61,453.67,45.28,494.7,82.1,50.09,25.29,7.39,6.69,1.16,4.32,1.21,73.25,46.42,20.61,6.18,12737477,3260525,25.6,902.33,0.58,0.37,0.21
1.68,50.09,1.19,98.9,1.1,3744.32,0.31,0.31,0.15,3.27,3.23,6.89,0.94,0,220.82,30.36,0,0,0.09,0.58,426.7,38.34,464.42,81.38,49.69,30.09,7.2,7.67,0.81,5.81,1.06,67.05,40.78,20.09,6.14,14883350,3269561,21.97,919.41,0.56,0.35,0.21
1.66,49.23,1.95,93.83,6.17,3745.25,0.32,0.32,0.52,3.1,3.17,1.91,0.99,0,221.28,30.12,0,0,0.1,0.59,425.22,41.3,491.12,84.89,50.71,26.37,8.6,4.12,1.24,1.47,1.42,78.6,49.43,21.93,7.19,15031028,3402449,22.64,890.37,0.57,0.36,0.21
1.68,50.47,1.17,99.1,0.9,3744.72,0.3,0.31,0.12,3.32,3.27,8.33,0.94,0,222.52,29.34,0,0,0.1,0.59,434.75,43.93,485.48,88.47,47.2,25.92,10.48,4.68,0.65,1.92,2.11,78.82,48.84,21.56,8.37,14732589,3426260,23.26,900.26,0.61,0.4,0.21
1.64,50.1,0.52,99.71,0.29,3745.06,0.31,0.31,0.09,3.24,3.21,11.55,0.92,0,220.81,30.4,0,0,0.09,0.6,449.56,42.37,493.17,80.32,50.82,23.37,7.55,4.13,0.68,2.12,1.33,77.42,49.28,21.87,6.22,12409456,3330435,26.84,888.1,0.6,0.39,0.21
1.68,50.22,1.06,93.11,6.89,3747.81,0.32,0.31,1.07,3.11,3.27,0.94,0.99,0,221.04,30.31,0,0,0.1,0.6,437.27,44.64,490.14,87.48,50.75,23.59,10.04,5.78,0.97,2.85,1.96,75.8,46.86,20.81,8.09,14294451,3527807,24.68,903.55,0.62,0.41,0.21
1.66,50.73,0.35,98.43,1.57,3745.08,0.31,0.31,0.71,3.23,3.26,1.41,0.94,0,222.99,29.72,0,0,0.1,0.59,431.86,41.72,485.34,82.07,38.11,28.01,8.15,16.31,4.25,10.69,1.37,61.16,35.88,18.47,6.77,18113170,3443146,19.01,894.85,0.6,0.39,0.21
1.66,50.65,0.08,99.69,0.31,3745.15,0.31,0.31,0.59,3.24,3.25,1.69,0.93,0,218.03,28.43,0,0,0.1,0.6,452.05,44.88,493.33,81.5,51.62,23.59,7.35,4.83,0.93,2.9,1.01,76.85,48.76,21.71,6.34,12716567,3555306,27.96,918.25,0.6,0.39,0.21
1.7,49.47,2.84,96.84,3.16,3743.65,0.3,0.31,0.18,3.32,3.24,5.7,0.96,0,225.69,29.14,0,0,0.09,0.57,408.08,38.5,470.29,77.5,40.5,22.06,10.75,7.91,2.03,3.57,2.3,66.65,40.02,18.14,8.45,16654671,4074204,24.46,771.22,0.63,0.42,0.21
1.72,49.44,3.64,97.22,2.78,3743,0.29,0.3,0.12,3.44,3.3,8.5,0.95,0,220.8,30.45,0,0,0.1,0.59,434.57,42.11,485.18,83.66,51.06,23.97,9.26,8.03,1.72,4.28,2.03,72.8,45.44,20.1,7.22,16794637,3382442,20.14,998.68,0.57,0.36,0.21
1.67,51.05,0.57,99.54,0.46,3743.23,0.3,0.3,0.13,3.35,3.33,7.94,0.93,0,222.69,29.72,0,0,0.1,0.59,433.07,44.47,489.19,80.73,49.09,27.7,7.23,6.93,0.72,5.16,1.05,77.36,48.84,22.29,6.18,12851761,3163096,24.61,986.58,0.57,0.36,0.21
1.69,51.27,0.72,99.36,0.64,3745.9,0.3,0.3,0.14,3.34,3.32,7.15,0.95,0,220.87,30.3,0,0,0.1,0.6,436.36,41.46,488.42,82.53,51.03,24.58,8.46,4.7,1.4,1.59,1.71,77.97,49.54,21.64,6.75,13250283,3386816,25.56,963.51,0.61,0.4,0.21
1.67,50.96,0.09,99.68,0.32,3748.9,0.3,0.3,0.57,3.3,3.31,1.75,0.93,0,221.15,30.08,0,0,0.1,0.6,449.99,43.29,492.61,79.85,49.78,26.36,8.72,13.72,1.92,9.24,2.56,73.87,46.05,21.62,6.16,14207531,3205727,22.56,890.13,0.56,0.35,0.21
1.72,51.14,1.69,98.35,1.65,3744.03,0.34,0.34,0.17,2.96,2.92,5.74,1.1,0,220.93,30.32,0,0,0.1,0.6,449.33,42.77,492.56,80.65,50.51,23.42,7.04,3.39,0.62,1.78,0.99,74.82,47.6,21.12,6.05,14210675,3248049,22.86,883.12,0.59,0.38,0.21
1.66,51.17,0.05,99.6,0.4,3744.49,0.31,0.31,1.23,3.27,3.28,0.81,0.94,0,218.02,28.39,0,0,0.1,0.6,451.62,44.32,494.4,82.29,49.87,24.27,7.8,4.15,1.4,1.54,1.21,77.98,49.68,21.66,6.59,12441194,3448026,27.71,908.09,0.58,0.37,0.21
1.66,50.88,0.19,99.85,0.15,3746.62,0.3,0.3,0.13,3.31,3.3,7.86,0.92,0,230.62,26.9,0,0,0.09,0.6,450.23,42.41,493.39,80.35,50.02,24.83,6.99,4.56,1.58,2.02,0.96,77.64,50.01,21.56,6.03,12804507,3203050,25.02,912.58,0.59,0.38,0.21
1.65,50.57,0,100,0,3744.84,0.31,0.31,0,3.25,3.25,0,0.92,0,221.42,30.05,0,0,0.1,0.59,439.86,42.44,484.24,79.84,51.13,25.42,9.38,5.73,0.93,1.76,3.04,77.83,49.83,21.61,6.34,12146628,3323965,27.37,947.32,0.6,0.39,0.21
1.64,50.4,0.35,99.64,0.36,3744.17,0.31,0.31,0.16,3.25,3.24,6.12,0.92,0,222.3,29.4,0,0,0.1,0.6,450.34,43.19,492.59,81.41,51.24,23.6,7.39,3.6,1.11,1.4,1.09,77.97,49.77,21.85,6.3,13217875,3229302,24.43,967.7,0.56,0.35,0.21
1.69,49.19,2.54,94.58,5.42,3745.23,0.31,0.31,0.34,3.21,3.23,2.91,0.98,0,222.31,29.85,0,0,0.09,0.56,405.41,36.18,455.33,68.81,50.27,23.06,6.64,3.4,0.81,1.28,1.31,77.19,49.95,21.86,5.33,13118424,3200642,24.4,959.27,0.58,0.37,0.21
1.64,50.15,0.05,99.97,0.03,3749.01,0.31,0.31,0.08,3.23,3.22,12.89,0.92,0,221.9,30.06,0,0,0.09,0.6,443.8,42.14,490.16,87.38,50.52,23.47,8.76,3.59,0.56,1.27,1.76,78.66,49.74,21.88,6.99,11595847,3260193,28.12,939.74,0.57,0.36,0.21
1.63,50.1,0.03,99.91,0.09,3745.53,0.31,0.31,0.41,3.2,3.21,2.43,0.92,0,220.72,30.35,0,0,0.1,0.61,451.52,43.02,492.79,80.51,51.96,23.54,7.18,4.04,1.21,1.72,1.11,73.35,46.78,20.45,6.07,11781521,3236787,27.47,935.98,0.63,0.42,0.21
1.68,49.73,1.57,94.9,5.1,3744.81,0.32,0.31,0.53,3.16,3.23,1.9,0.98,0,218.14,28.5,0,0,0.1,0.59,434.57,41.87,486.53,82.08,50.46,23.75,7.29,4.68,1.2,2.23,1.26,77.73,49.82,21.82,6.04,12953770,3172001,24.49,969.22,0.6,0.39,0.21
1.65,49.81,0.8,99.59,0.41,3742.81,0.31,0.31,0.08,3.24,3.2,12.47,0.93,0,222.02,29.87,0,0,0.1,0.6,444.52,42.31,490.19,86.67,51.66,23.54,9.46,4.87,1.08,2.21,1.58,79.4,49.7,21.77,7.89,14091010,3413015,24.22,879.73,0.56,0.35,0.21
1.66,50.24,0.99,99.19,0.81,3745.21,0.3,0.31,0.13,3.29,3.25,7.78,0.93,0,220.71,30.37,0,0,0.1,0.58,412.96,40.56,484.47,83.49,51.73,23.77,7.72,3.43,0.79,1.33,1.3,78.23,49.78,21.98,6.42,14002604,3404567,24.31,851.47,0.56,0.35,0.21
1.66,50.48,0.74,99.34,0.66,3745.52,0.3,0.31,0.14,3.29,3.27,7.19,0.93,0,222.53,29.83,0,0,0.09,0.59,439.2,41.41,483.65,81.54,51.33,23.34,7.24,6.12,0.81,4.15,1.15,77.2,49.02,22.04,6.09,12777248,3401747,26.62,949.8,0.65,0.44,0.21
1.63,50.32,0,100,0,3745.58,0.31,0.31,0,3.22,3.22,0,0.92,0,220.76,30.38,0,0,0.09,0.6,450.74,42.44,493.05,80.17,51.22,23.34,7.47,4.67,1.37,1.99,1.31,75.97,48.37,21.4,6.15,11459969,3375317,29.45,954.53,0.57,0.36,0.21
1.69,50.33,1.3,94.94,5.06,3747.63,0.31,0.3,0.63,3.2,3.28,1.59,0.98,0,222.16,28.64,0,0,0.1,0.6,440.01,45.11,492.25,83.85,51.34,23.51,8.56,3.78,1,1.27,1.5,78.55,49.68,21.77,7.06,12785746,3383786,26.47,934.7,0.6,0.39,0.21
1.68,49.66,2.09,98.11,1.89,3743.81,0.3,0.31,0.14,3.3,3.22,7.05,0.95,0,223.84,29.34,0,0,0.09,0.61,451.24,42.78,492.59,80.84,50.28,24.28,7.65,4.58,1.69,1.64,1.26,73.28,46.47,20.38,6.38,13149903,3303980,25.13,916.73,0.6,0.39,0.21
1.64,50.12,0.06,99.79,0.21,3745.17,0.31,0.31,0.61,3.18,3.19,1.64,0.93,0,225.77,27.93,0,0,0.1,0.61,455.22,45.69,494.67,87.16,43.47,27.35,9.55,6.92,1.63,3.48,1.81,70.22,42.72,19.72,7.74,14781357,4084284,27.63,971.19,0.61,0.4,0.21
1.65,50.72,0.11,99.56,0.44,3745.96,0.31,0.31,0.66,3.21,3.22,1.51,0.94,0,224.23,28.84,0,0,0.1,0.6,449.44,43.12,491.87,80.81,50.62,25.03,7.03,3.89,0.83,2.19,0.87,77.57,49.54,21.82,6.15,12864817,3206449,24.92,922.57,0.56,0.35,0.21
1.65,50.28,0.21,99.86,0.14,3744.61,0.31,0.31,0.11,3.25,3.24,9.5,0.92,0,222.41,29.9,0,0,0.1,0.59,426.12,42.07,490.71,85.5,51.96,23.49,8.72,3.87,0.52,1.8,1.55,78.92,49.91,21.79,7.16,12941315,3474479,26.85,950.75,0.55,0.34,0.21
1.64,50.38,0.1,99.84,0.16,3742.9,0.31,0.31,0.24,3.23,3.23,4.18,0.92,0,220.59,30.32,0,0,0.1,0.6,449.73,43.3,491.53,80.45,51.18,23.3,7.05,4.85,0.96,2.76,1.13,77.47,49.8,21.69,5.92,11570720,3016167,26.07,988.75,0.54,0.33,0.21
1.64,50.57,0,100,0,3744.93,0.31,0.31,0,3.25,3.25,0,0.92,0,220.72,30.34,0,0,0.1,0.61,451.73,43.19,492.52,80.12,51.66,23.64,7.39,3.24,0.73,1.28,1.23,78.29,50.18,21.91,6.15,11988527,3201171,26.7,921.27,0.57,0.36,0.21
1.72,49.55,2.89,96.5,3.5,3749.41,0.3,0.3,0.19,3.36,3.29,5.3,0.97,0,226.27,28.19,0,0,0.1,0.6,452.25,46.46,491.95,81.97,51.17,25.53,7.19,10.57,1.17,8.46,0.95,66.35,40.91,19.16,6.24,15857404,3398277,21.43,970.13,0.56,0.35,0.21
1.65,49.64,1.31,99.02,0.98,3745.21,0.31,0.31,0.12,3.27,3.22,8.54,0.93,0,221.11,30.03,0,0,0.1,0.6,443.32,42.36,489.99,81.49,50.66,27.44,9.23,8.53,1.19,4.58,2.77,73.6,46.23,20.86,6.47,13491895,3249778,24.09,916.9,0.55,0.34,0.21
1.64,50.8,0.01,100,0,3744,0.31,0.31,0.08,3.26,3.26,12.43,0.92,0,218.38,29.11,0,0,0.1,0.6,450.76,46.94,491.81,84.34,50.41,28.31,8.33,6.6,1.76,3.52,1.33,78.54,49.78,21.7,7.01,13301381,3304507,24.84,927.33,0.56,0.35,0.21
1.67,51.43,0.07,99.78,0.22,3744.58,0.3,0.3,0.46,3.33,3.33,2.15,0.93,0,221.05,30.17,0,0,0.1,0.61,451.99,43.42,493.14,81.64,51.02,23.42,7.18,9.03,0.74,7.28,1.01,77.96,49.25,22.5,6.16,11871533,3315480,27.93,960.29,0.55,0.34,0.21
1.65,50.8,0,100,0,3745.83,0.31,0.31,0,3.27,3.27,0,0.92,0,220.8,30.31,0,0,0.1,0.58,413.32,40.7,484.8,79.8,52.59,23.52,7.28,3.94,1.38,1.47,1.1,78.14,50.27,21.63,6.18,12434820,3357721,27,889.7,0.55,0.34,0.21
1.74,49.86,3.33,97.14,2.86,3744.52,0.29,0.3,0.13,3.43,3.31,7.49,0.97,0,221.47,30.1,0,0,0.1,0.59,433.13,41.75,485.57,91.16,49.68,29.78,10.78,8.37,0.58,5.32,2.47,80.24,49.41,22.47,8.31,18002525,3594138,19.96,896.82,0.57,0.36,0.21
1.87,54.31,2.26,97.82,2.18,3742.69,0.25,0.26,0.14,3.99,3.91,7.32,0.95,0,226.95,27.56,0,0,0.09,0.6,444.51,42.21,490.87,81.59,51.34,25.33,7.99,6.97,0.64,4.95,1.38,78.18,49.14,22.38,6.61,15487363,3220404,20.79,917.27,0.56,0.34,0.21
1.73,51.97,0.89,94.23,5.77,3745.48,0.38,0.36,1.29,2.65,2.77,0.78,1.24,0,241.99,27.14,0,0,0.09,0.52,372.3,33.02,418.28,82.31,50.3,23.29,10.75,4.98,0.78,1.24,2.96,79.52,49.86,21.82,7.79,14717881,3447454,23.42,977.12,0.57,0.36,0.21
1.65,50.76,0.14,99.41,0.59,3745,0.31,0.31,0.67,3.24,3.25,1.48,0.93,0,220.74,30.23,0,0,0.1,0.6,449.66,42.9,493,80.48,49.95,26.86,6.98,3.14,0.59,1.62,0.92,75.96,48.52,21.33,6.06,12011765,3079946,25.64,913.81,0.57,0.35,0.21
1.73,49.94,3.25,97.58,2.42,3743.98,0.29,0.3,0.11,3.47,3.34,8.77,0.95,0,220.62,26.96,0,0,0.1,0.58,422.2,42.63,481.48,86.74,50.3,31.5,9.2,10.6,1.16,7.84,1.61,76.72,47.39,21.69,7.59,18160966,3361166,18.51,966.18,0.58,0.37,0.21
1.65,50.84,0.06,99.96,0.04,3745.56,0.3,0.31,0.1,3.28,3.28,9.67,0.92,0,220.55,30.25,0,0,0.1,0.6,445.54,43.95,490.8,80.96,49.14,26.7,7.3,3.36,0.39,1.79,1.18,77.71,49.69,21.84,6.12,13540458,3213524,23.73,945.83,0.57,0.36,0.21
1.68,51.74,0,100,0,3743.34,0.35,0.35,0,2.89,2.89,0,1.08,0,220.73,30.4,0,0,0.09,0.6,449.54,42.7,493.18,88.43,49.09,25.28,10.29,6.88,1.22,3.79,1.87,79.71,49.06,22.19,8.42,13466221,3410574,25.33,892.83,0.57,0.36,0.21
1.75,48.83,4.7,96.47,3.53,3744.74,0.29,0.3,0.12,3.48,3.29,8.67,0.97,0,222.72,29.98,0,0,0.1,0.6,445.73,42.6,491.38,91.61,49.96,30.1,11.38,9.59,1.16,6.09,2.34,78.5,47.73,21.68,9.04,18014905,3313217,18.39,885.61,0.58,0.37,0.21
