# started on Wed Nov  5 14:54:08 2025

839896504,,instructions,240188440,35.00,,
146187667,,ex_ret_brn,227788019,33.00,,
277235363,,ls_dispatch.ld_dispatch,240056753,35.00,,
218902555,,ls_dispatch.store_dispatch,248593867,36.00,,
