# started on Wed Nov  5 13:43:47 2025

2385332634664,,ex_ret_instr,106432732771,35.00,,
369279804230,,ex_ret_brn,106438044316,35.00,,
820448025752,,ls_dispatch.ld_dispatch,106442852416,35.00,,
705683081671,,ls_dispatch.store_dispatch,106435070540,35.00,,
