filename,Cycles,IPC,Instructions
IS_AMDC_ipc_performance_adaboost.csv,8292695,0.8051764836401194,6677083
IS_AMDC_ipc_performance_kmeans.csv,15554636,0.585616018272623,9109044
IS_AMDC_ipc_performance_ksvm.csv,1375686649,0.5651103175022526,777414719
IS_AMDC_ipc_performance_linear.csv,1196459232,0.46109616294891026,551682761
IS_AMDC_ipc_performance_lr.csv,285109697,0.8672245932063124,247254141
IS_AMDC_ipc_performance_lsvm.csv,282922489,0.8842858476336959,250184353
IS_AMDC_ipc_performance_nb.csv,128596852762,1.2850553149449402,165254069127
IS_AMDC_ipc_performance_rf.csv,50893890,0.8565483793830654,43593079
